,,,,,maxerr,err050,err075,err200,err_train,err_val,regparams,objval,time
DMA1,DW,nongrouped,set010,7,5.02582683777932,78.8016754689492,88.87270078309962,99.10763066836643,2.0348251177232832,2.7526106133523163,1e-09,2.0348391836352455,111.79827793122503
DMA1,DW,nongrouped,set010,8,5.025806178675154,78.8016754689492,88.87270078309962,99.10763066836643,2.0348048058108006,2.7527348923846575,1e-08,2.034945554914184,113.15302050623622
DMA1,DW,nongrouped,set010,9,5.018295924682121,78.51028956474231,88.85448916408669,99.0894190493535,2.024103760885054,2.7417906574654998,1e-07,2.0255722859203074,139.35988089566052
DMA1,DW,nongrouped,set010,10,5.008005920075476,79.45729375341469,89.14587506829356,99.0894190493535,2.02004401009528,2.6903802834081385,1e-06,2.0341956788362525,156.15924816454944
DMA1,DW,nongrouped,set010,11,5.035300877569796,80.1311236568931,89.47368421052632,99.12584228737936,2.052793949522709,2.6852340028497723,9.999999999999999e-06,2.1790056683772225,88.9361482183534
DMA1,DW,nongrouped,set010,12,4.994237184350183,81.97049717719905,89.9471863048625,99.10763066836643,2.1196813527660554,2.646109282124279,0.0001,2.5986797474427004,140.7124790108968
DMA1,DW,nongrouped,set010,13,4.998323316683454,70.82498634128575,83.66417774540157,98.94372609725005,3.209926465379753,3.329546882962106,0.001,4.8870565600915175,90.91627496986892
DMA1,DW,nongrouped,set010,14,5.120409630214226,63.722454926242946,71.84483700600983,96.2666181023493,6.257554146489751,6.294384414025875,0.01,13.378445658075833,49.6031906858422
DMA1,DW,nongrouped,set010,15,7.43135320355772,52.08523037698052,65.39792387543253,87.03332726279366,26.071680412682817,24.51567391596279,0.1,38.69756481004915,37.63919998905102
DMA1,DW,nongrouped,set011,0,5.005682892711647,79.80331451466036,89.51010744855218,99.0894190493535,2.039916940752876,2.6757360994556447,0.0,2.0399169316806365,111.07036685060378
DMA1,DW,nongrouped,set011,1,5.005682940614349,79.80331451466036,89.51010744855218,99.0894190493535,2.039916941820632,2.675736086981521,1e-15,2.039916932742419,110.6242319677621
DMA1,DW,nongrouped,set011,2,5.005682891018623,79.80331451466036,89.51010744855218,99.0894190493535,2.039916940719231,2.6757360993733252,1e-14,2.0399169317919803,111.31434042251075
DMA1,DW,nongrouped,set011,3,5.0056828514546226,79.80331451466036,89.51010744855218,99.0894190493535,2.0399169398660684,2.6757361059478493,1e-13,2.0399169322119963,110.87020586642761
DMA1,DW,nongrouped,set011,4,5.005682699369061,79.80331451466036,89.51010744855218,99.0894190493535,2.0399169367163985,2.675736108164165,1e-12,2.039916941709055,111.1579351427088
DMA1,DW,nongrouped,set011,5,5.005681941677679,79.80331451466036,89.51010744855218,99.0894190493535,2.0399169223211238,2.6757359340037565,1.0000000000000001e-11,2.039917053734466,110.33928783748297
DMA1,DW,nongrouped,set011,6,5.005673028590664,79.80331451466036,89.51010744855218,99.0894190493535,2.0399167485505627,2.6757345363104417,1e-10,2.039918143951393,111.32152868247026
DMA1,DW,nongrouped,set011,7,5.005584465688926,79.80331451466036,89.51010744855218,99.0894190493535,2.039915028458117,2.675720427816892,1e-09,2.0399290639175556,110.96805464908101
DMA1,DW,nongrouped,set011,8,5.004599510740121,79.80331451466036,89.49189582953925,99.0894190493535,2.039896489141297,2.675605968557613,1e-08,2.040036906178422,109.7504022465932
DMA1,DW,nongrouped,set011,9,4.999302666667845,79.83973775268622,89.51010744855218,99.0894190493535,2.039866166709499,2.673313059425703,1e-07,2.0412680712580795,110.63943351019923
DMA1,DW,nongrouped,set011,10,4.946629368098044,78.23711527954835,88.81806592606083,99.10763066836643,2.031373461890031,2.7431589387025754,1e-06,2.0456030117188737,108.08628135962343
DMA1,DW,nongrouped,set011,11,4.928840581187416,80.02185394281551,89.47368421052632,99.14405390639229,2.025206920361281,2.6353323417929415,9.999999999999999e-06,2.134575978942675,149.17450915650963
DMA1,DW,nongrouped,set011,12,5.015224926694003,81.77016936805683,89.91076306683664,99.07120743034056,2.1003671054010042,2.645121889386112,0.0001,2.5963076688040716,123.64842364671073
DMA1,DW,nongrouped,set011,13,4.9749599724717655,71.02531415042797,83.90092879256966,98.94372609725005,3.1785059543277563,3.295991214496102,0.001,4.890338068818468,82.73177572731574
DMA1,DW,nongrouped,set011,14,5.093693084642922,63.32179930795848,71.68093243489346,96.2119832453105,6.3716283506533005,6.365976482382685,0.01,13.37162565904091,50.62945839346004
DMA1,DW,nongrouped,set011,15,7.435337913696657,52.08523037698052,65.39792387543253,87.01511564378073,26.087730561078775,24.530753755648696,0.1,38.697694153239716,34.63204594464437
DMA1,DW,nongrouped,set012,0,5.015459672208223,79.1659078492078,89.3462028774358,99.12584228737936,2.0328783506731662,2.677755068635522,0.0,2.032878348516533,115.31328358962207
DMA1,DW,nongrouped,set012,1,5.0154596728898895,79.1659078492078,89.3462028774358,99.12584228737936,2.0328783507281445,2.6777550702400226,1e-15,2.0328783485747888,114.50870743050608
DMA1,DW,nongrouped,set012,2,5.015459672929637,79.1659078492078,89.3462028774358,99.12584228737936,2.0328783502880494,2.6777550615809567,1e-14,2.0328783482259727,113.5848845096783
DMA1,DW,nongrouped,set012,3,5.015459681730789,79.1659078492078,89.3462028774358,99.12584228737936,2.0328783472791554,2.6777550102536583,1e-13,2.032878346571355,115.16589496338509
DMA1,DW,nongrouped,set012,4,5.015459784933924,79.1659078492078,89.3462028774358,99.12584228737936,2.0328783191556457,2.677754553386782,1e-12,2.032878331596784,115.37817424099211
DMA1,DW,nongrouped,set012,5,5.015460795356859,79.1659078492078,89.3462028774358,99.12584228737936,2.0328780345937,2.677749894841912,1.0000000000000001e-11,2.032878178402418,114.58018372041103
DMA1,DW,nongrouped,set012,6,5.015470953078051,79.1659078492078,89.3462028774358,99.12584228737936,2.032875183646482,2.6777032589875365,1e-10,2.0328766414527295,113.97378062185057
DMA1,DW,nongrouped,set012,7,5.015578316936015,79.18411946822073,89.3462028774358,99.12584228737936,2.032846195745009,2.6772304373046967,1e-09,2.032860795304212,114.77518200535644
DMA1,DW,nongrouped,set012,8,5.024701876128191,78.23711527954835,88.83627754507376,99.12584228737936,2.02478318300535,2.73424827094541,1e-08,2.0249341151894145,136.58186498713923
DMA1,DW,nongrouped,set012,9,5.023354117008864,78.72882899289748,88.9819704971772,99.0894190493535,2.027225124154316,2.733156778111659,1e-07,2.028687758168324,135.82231478479702
DMA1,DW,nongrouped,set012,10,5.026501065083437,78.89273356401384,89.10945183026772,99.12584228737936,2.0392730836086708,2.717519688245129,1e-06,2.053602724451502,93.56069283072968
DMA1,DW,nongrouped,set012,11,5.001997943537319,79.89437260972501,89.32799125842288,99.0894190493535,2.02042128929831,2.669459000361611,9.999999999999999e-06,2.135669701445571,146.87430061271502
DMA1,DW,nongrouped,set012,12,5.013974631873808,81.5152067018758,89.98360954288836,99.0894190493535,2.1037762818093855,2.6457009869581922,0.0001,2.597116637447027,165.6640212341721
DMA1,DW,nongrouped,set012,13,4.99959182118765,70.97067929338918,83.70060098342744,98.94372609725005,3.205136134358756,3.3293986021480886,0.001,4.89975956350499,84.15373347281874
DMA1,DW,nongrouped,set012,14,5.110335599256118,63.35822254598433,71.66272081588053,96.19377162629758,6.354412947218934,6.353773524887536,0.01,13.372431648672062,58.03084574858925
DMA1,DW,nongrouped,set012,15,7.431690927704949,52.08523037698052,65.39792387543253,87.01511564378073,26.076501491386445,24.519451849178537,0.1,38.69758600524492,37.496048959034574
DMA1,DW,nongrouped,set013,0,5.0327237098384785,79.111272992169,89.07302859224185,99.12584228737936,2.0566892449230045,2.7389578145112936,0.0,2.056689245204325,59.39053289868176
DMA1,DW,nongrouped,set013,1,5.032723709838322,79.111272992169,89.07302859224185,99.12584228737936,2.056689244923002,2.7389578145096127,1e-15,2.056689245247365,58.87300213248433
DMA1,DW,nongrouped,set013,2,5.032723709836759,79.111272992169,89.07302859224185,99.12584228737936,2.0566892449230236,2.7389578144949978,1e-14,2.056689245314585,59.07486961735892
DMA1,DW,nongrouped,set013,3,5.032723709822676,79.111272992169,89.07302859224185,99.12584228737936,2.0566892449233585,2.7389578143485567,1e-13,2.0566892466416204,59.54169849425906
DMA1,DW,nongrouped,set013,4,5.032723709678137,79.111272992169,89.07302859224185,99.12584228737936,2.0566892449265053,2.7389578128843333,1e-12,2.056689259155274,59.52373575670689
DMA1,DW,nongrouped,set013,5,5.032723708234826,79.111272992169,89.07302859224185,99.12584228737936,2.056689244957342,2.73895779824214,1.0000000000000001e-11,2.056689384611951,59.27698345421403
DMA1,DW,nongrouped,set013,6,5.032723693803263,79.111272992169,89.07302859224185,99.12584228737936,2.0566892452662304,2.7389576518203067,1e-10,2.0566906392073454,60.01243350421151
DMA1,DW,nongrouped,set013,7,5.032723549500886,79.111272992169,89.07302859224185,99.12584228737936,2.05668924836425,2.738956187614941,1e-09,2.056703184996825,59.32295076638562
DMA1,DW,nongrouped,set013,8,5.032722096211202,79.111272992169,89.07302859224185,99.12584228737936,2.0566892806144863,2.738941547314601,1e-08,2.056828639484133,59.41300267993318
DMA1,DW,nongrouped,set013,9,5.0327078028379475,79.111272992169,89.07302859224185,99.12584228737936,2.056689691563819,2.7387952830291256,1e-07,2.0580827922418603,59.459603835221316
DMA1,DW,nongrouped,set013,10,5.032550300954398,79.14769623019487,89.09124021125479,99.12584228737936,2.0567264201158486,2.7373653966646354,1e-06,2.070608317902098,59.342787660845175
DMA1,DW,nongrouped,set013,11,5.032355678180892,79.43908213440174,89.23693316335822,99.12584228737936,2.057670865617282,2.7240488205147515,9.999999999999999e-06,2.1917825428207403,59.24164007120257
DMA1,DW,nongrouped,set013,12,4.986520377228416,81.60626479694045,89.92897468584957,99.10763066836643,2.114865906367101,2.6627805819410915,0.0001,2.601726687826039,106.6740613604617
DMA1,DW,nongrouped,set013,13,4.981827332760872,70.75213986523401,83.50027317428518,98.94372609725005,3.2115436205609393,3.3389785652492585,0.001,4.890068318097712,73.86807295440178
DMA1,DW,nongrouped,set013,14,5.1138469056300835,63.26716445091969,71.62629757785467,96.19377162629758,6.377061097854282,6.372777334456689,0.01,13.371521653609726,53.94895424439656
DMA1,DW,nongrouped,set013,15,7.432072032826042,52.08523037698052,65.39792387543253,87.01511564378073,26.076695097277245,24.520720674608125,0.1,38.69757472295223,36.487095176547975
DMA1,DW,nongrouped,set014,0,5.011251778267237,78.8016754689492,89.01839373520306,99.0894190493535,2.0261193280603362,2.7209133246537234,0.0,2.026119329064386,116.44785164820595
DMA1,DW,nongrouped,set014,1,5.011251773102657,78.8016754689492,89.01839373520306,99.0894190493535,2.02611934214696,2.7209133378696118,1e-15,2.0261193431796625,117.68852256387402
DMA1,DW,nongrouped,set014,2,5.0112517734461335,78.8016754689492,89.01839373520306,99.0894190493535,2.026119342160371,2.7209133381571515,1e-14,2.026119343339003,117.4674028427992
DMA1,DW,nongrouped,set014,3,5.011251777267944,78.8016754689492,89.01839373520306,99.0894190493535,2.02611934241743,2.7209133415733358,1e-13,2.0261193448742016,116.96649185370455
DMA1,DW,nongrouped,set014,4,5.011251818796509,78.8016754689492,89.01839373520306,99.0894190493535,2.0261193465235405,2.720913377677715,1e-12,2.0261193620306237,116.59327074168199
DMA1,DW,nongrouped,set014,5,5.011252230195041,78.8016754689492,89.01839373520306,99.0894190493535,2.026119385753925,2.7209137362924296,1.0000000000000001e-11,2.0261195314701985,116.94822074848233
DMA1,DW,nongrouped,set014,6,5.011256339273089,78.8016754689492,89.01839373520306,99.0894190493535,2.0261197767551242,2.720917318472616,1e-10,2.0261212248552534,117.97962207211098
DMA1,DW,nongrouped,set014,7,5.011297336521267,78.8016754689492,89.01839373520306,99.0894190493535,2.0261236646316103,2.720952989635821,1e-09,2.0261381356656702,118.15785216999313
DMA1,DW,nongrouped,set014,8,5.011644501178708,78.8016754689492,89.01839373520306,99.0894190493535,2.0261587750479664,2.7212325462005515,1e-08,2.0263034179374766,117.36230250141352
DMA1,DW,nongrouped,set014,9,5.014209149495969,78.83809870697505,89.00018211619013,99.10763066836643,2.026391207165676,2.7232081257826786,1e-07,2.0278330997554215,117.44991570143166
DMA1,DW,nongrouped,set014,10,5.005134491330324,79.14769623019487,88.9819704971772,99.10763066836643,2.0187911485279355,2.7172947424419998,1e-06,2.0332601091947846,122.4491287437161
DMA1,DW,nongrouped,set014,11,5.012550158160522,79.60298670551812,89.12766344928063,99.10763066836643,2.018230502467787,2.699387727946155,9.999999999999999e-06,2.136613286348725,117.42468814662048
DMA1,DW,nongrouped,set014,12,5.008025372853439,82.24367146239301,90.07466763795301,99.07120743034056,2.147662432113339,2.6424847095673787,0.0001,2.612039946565332,96.9042627446519
DMA1,DW,nongrouped,set014,13,5.00328597823534,70.73392824622108,83.39100346020761,98.94372609725005,3.2419396596068006,3.34826157793868,0.001,4.8919967425677005,71.89800899697963
DMA1,DW,nongrouped,set014,14,5.114010164697262,63.28537606993262,71.62629757785467,96.19377162629758,6.377229821813731,6.373534590977029,0.01,13.371398690261195,54.12684902986077
DMA1,DW,nongrouped,set014,15,7.43331005257896,52.08523037698052,65.39792387543253,87.01511564378073,26.07777100679096,24.521453783325235,0.1,38.69765966827235,36.47897668124534
DMA1,DW,nongrouped,set015,0,5.052750368580234,78.71061737388455,88.81806592606083,99.10763066836643,2.0332077817359644,2.732812370202186,0.0,2.033207781307283,103.93059631720897
DMA1,DW,nongrouped,set015,1,5.0527503706849615,78.71061737388455,88.81806592606083,99.10763066836643,2.033207781724364,2.73281236945883,1e-15,2.033207781336942,104.23313964479124
DMA1,DW,nongrouped,set015,2,5.05275036832802,78.71061737388455,88.81806592606083,99.10763066836643,2.0332077817268317,2.732812370226135,1e-14,2.033207781487455,104.8543816009286
DMA1,DW,nongrouped,set015,3,5.052750377830506,78.71061737388455,88.81806592606083,99.10763066836643,2.0332077815718326,2.7328123664301867,1e-13,2.0332077826724504,105.3073108371776
DMA1,DW,nongrouped,set015,4,5.052750442255899,78.71061737388455,88.81806592606083,99.10763066836643,2.033207780189066,2.7328123390446613,1e-12,2.033207794886196,104.35929837587325
DMA1,DW,nongrouped,set015,5,5.052751112139902,78.71061737388455,88.81806592606083,99.10763066836643,2.0332077661973873,2.732812056735076,1.0000000000000001e-11,2.0332079168780104,104.4536054211122
DMA1,DW,nongrouped,set015,6,5.052757821079695,78.71061737388455,88.81806592606083,99.10763066836643,2.033207625903403,2.732809233301765,1e-10,2.033209136172428,104.99523163501586
DMA1,DW,nongrouped,set015,7,5.0528245201828526,78.71061737388455,88.81806592606083,99.10763066836643,2.0332061923415465,2.732781427552686,1e-09,2.033221297421138,103.78833061462252
DMA1,DW,nongrouped,set015,8,5.0534532638858565,78.71061737388455,88.81806592606083,99.10763066836643,2.033188601193726,2.732551276342625,1e-08,2.03333953016214,104.94563276960359
DMA1,DW,nongrouped,set015,9,5.043816841988544,79.12948461118194,89.12766344928063,99.0894190493535,2.0250342049522647,2.716427713061152,1e-07,2.0264972997512967,116.71897355052226
DMA1,DW,nongrouped,set015,10,4.992718710873405,78.69240575487161,88.96375887816427,99.0894190493535,2.0262578846768076,2.7290304310974376,1e-06,2.0408444272654287,113.4788462344501
DMA1,DW,nongrouped,set015,11,5.010440809077124,79.98543070478965,89.56474230559097,99.0894190493535,2.0396319801547587,2.671755163838456,9.999999999999999e-06,2.166522158284419,85.61919415529927
DMA1,DW,nongrouped,set015,12,5.023450194255233,82.02513203423784,89.74685849572028,99.10763066836643,2.10403339562722,2.6492444296486517,0.0001,2.5980035658322493,117.35670483696717
DMA1,DW,nongrouped,set015,13,5.000402681609145,70.95246767437625,83.60954288836278,98.94372609725005,3.2031236281184867,3.3304459532102912,0.001,4.898475369640641,81.84575671544378
DMA1,DW,nongrouped,set015,14,5.113143199165151,63.28537606993262,71.62629757785467,96.19377162629758,6.373809357623784,6.369369164565068,0.01,13.371572382796622,55.10116512511345
DMA1,DW,nongrouped,set015,15,7.431724114410628,52.08523037698052,65.39792387543253,87.03332726279366,26.073571661919956,24.517737399159273,0.1,38.697601645161555,37.727593303674155
DMA1,DW,nongrouped,set016,0,5.035966457992302,78.72882899289748,89.05481697322892,99.10763066836643,2.0621973540732026,2.750624928725237,0.0,2.0621973547386006,61.68756153453333
DMA1,DW,nongrouped,set016,1,5.035966457991918,78.72882899289748,89.05481697322892,99.10763066836643,2.0621973540731338,2.7506249287233286,1e-15,2.062197354781538,61.5452599056164
DMA1,DW,nongrouped,set016,2,5.035966457988593,78.72882899289748,89.05481697322892,99.10763066836643,2.0621973540729046,2.750624928704864,1e-14,2.0621973548769397,61.81280286110453
DMA1,DW,nongrouped,set016,3,5.0359664579528385,78.72882899289748,89.05481697322892,99.10763066836643,2.062197354070852,2.750624928520123,1e-13,2.062197356136545,61.479185396117735
DMA1,DW,nongrouped,set016,4,5.035966457602456,78.72882899289748,89.05481697322892,99.10763066836643,2.0621973540502867,2.7506249266774874,1e-12,2.062197368543421,61.37618546198267
DMA1,DW,nongrouped,set016,5,5.035966454094989,78.72882899289748,89.05481697322892,99.10763066836643,2.062197353844312,2.7506249082486764,1.0000000000000001e-11,2.0621974928886613,61.74780913538153
DMA1,DW,nongrouped,set016,6,5.035966419019559,78.72882899289748,89.05481697322892,99.10763066836643,2.062197351784802,2.7506247239594788,1e-10,2.062198735831281,62.03767902218793
DMA1,DW,nongrouped,set016,7,5.03596606823487,78.72882899289748,89.05481697322892,99.10763066836643,2.0621973312010953,2.7506228811147553,1e-09,2.062211165734385,61.934221455033494
